Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2013,136,3384,63,3258,60,N,0,21,62,5,8,19,21,9,27,15,11,4,5,18,25,59,11,23,14,14,5,30,14,12,4,5,11
2013,136,3305,64,3353,60,N,0,26,59,8,19,21,29,8,17,19,12,8,6,17,20,52,9,23,11,17,12,28,7,17,2,3,19
2013,136,3425,59,3170,53,N,0,22,64,8,18,19,27,2,32,14,15,9,3,14,21,63,6,14,16,21,7,29,15,9,8,3,15
2013,136,3146,70,3324,69,N,0,30,61,11,24,13,18,9,23,20,11,5,4,18,27,49,5,14,11,16,10,25,13,7,3,3,19
2013,136,3191,67,3426,62,N,0,26,50,12,28,14,19,6,12,14,10,6,4,17,27,55,8,20,15,20,10,18,12,14,8,3,22
2013,138,3191,65,3292,63,N,0,26,72,9,21,9,11,7,20,9,12,5,1,15,29,52,7,17,15,20,10,25,17,14,6,3,15
2013,138,3445,67,3146,52,N,0,25,61,15,27,16,22,12,29,12,14,8,0,20,20,62,8,20,14,19,6,25,13,13,4,3,22
2013,138,3425,56,3382,52,N,0,23,59,4,12,12,17,11,20,11,16,5,5,16,22,50,9,22,13,18,8,23,11,9,8,3,14
2013,138,3305,63,3384,58,N,0,26,67,11,25,7,9,5,24,14,8,7,5,18,23,51,11,21,16,21,5,23,11,12,5,5,13
2013,140,3191,68,3305,60,N,0,29,53,8,22,11,17,6,23,22,11,7,4,17,25,66,5,11,6,10,9,22,15,9,7,4,18
2013,140,3425,61,3445,52,N,0,24,58,6,14,9,14,10,27,13,14,4,3,19,21,74,11,22,11,15,14,26,8,10,7,4,17
2013,142,3191,69,3425,63,N,0,25,65,8,20,9,13,16,29,15,18,6,6,16,25,67,8,17,7,13,8,32,13,15,7,0,18
2013,136,3429,59,3327,53,N,0,19,54,8,19,17,22,6,26,11,12,5,3,17,21,53,11,23,14,19,12,25,11,12,9,3,19
2013,136,3302,67,3181,58,N,0,29,47,8,20,11,16,10,25,14,12,5,0,23,22,58,9,18,13,18,7,23,12,13,7,4,20
2013,136,3210,69,3467,61,N,0,26,61,10,21,5,6,11,21,16,12,4,3,20,25,48,9,23,18,24,9,21,14,9,8,3,16
2013,136,3161,69,3127,67,N,0,26,54,13,27,15,21,10,29,15,12,4,3,14,27,57,5,13,15,19,13,23,13,13,6,3,15
2013,136,3474,59,3360,53,N,0,24,59,8,23,8,11,9,26,14,9,4,5,16,20,59,9,19,14,18,11,21,8,16,10,4,17
2013,136,3169,57,3134,55,N,0,24,55,12,24,16,23,10,28,13,13,4,3,17,23,56,5,9,10,13,9,12,14,10,7,5,20
2013,136,3340,52,3260,48,N,0,20,65,6,19,2,7,10,30,9,15,7,4,19,16,61,11,17,14,17,13,30,6,19,10,4,21
2013,136,3473,67,3352,66,N,0,28,54,8,18,13,18,9,21,18,13,6,4,20,24,59,9,18,9,12,8,23,12,18,4,2,25
2013,138,3429,56,3473,49,N,0,20,55,8,20,11,15,11,27,7,5,8,5,20,16,62,6,11,15,19,14,27,6,17,1,6,19
2013,138,3302,68,3340,59,N,0,23,63,9,15,11,15,8,22,13,17,6,7,15,23,61,5,14,15,20,10,31,16,15,9,4,20
2013,138,3210,79,3169,71,N,0,31,58,7,15,15,18,7,28,16,13,3,2,17,27,58,9,21,11,15,11,20,14,7,4,0,19
2013,138,3161,67,3474,65,N,0,27,63,5,16,11,17,3,26,14,17,6,3,18,25,56,9,26,15,20,11,21,13,15,6,0,21
2013,140,3429,59,3161,56,N,0,25,60,3,12,12,15,10,27,15,16,5,5,15,25,63,6,17,11,18,14,21,11,15,8,3,18
2013,140,3302,66,3210,62,N,0,24,54,8,17,12,17,8,22,15,15,6,4,19,23,53,7,19,15,22,6,22,13,10,6,5,17
2013,142,3302,70,3429,67,N,0,25,69,7,15,7,12,9,28,14,14,7,4,18,27,65,6,12,5,11,9,13,16,14,5,3,15
2013,136,3291,55,3207,54,N,0,22,54,2,7,12,15,11,22,13,14,10,1,17,24,57,9,21,20,26,7,29,14,8,5,3,21
2013,136,3357,52,3274,44,N,0,22,69,12,26,10,15,9,25,11,17,5,3,13,18,66,10,22,10,12,12,23,11,10,5,2,15
2013,136,3385,58,3227,51,N,0,22,57,7,19,6,13,10,26,14,12,5,2,14,19,66,6,18,14,19,18,21,9,16,3,2,15
2013,136,3265,61,3409,52,N,0,24,50,7,17,10,14,7,26,13,14,8,6,18,24,65,9,20,11,16,10,20,11,13,5,3,18
2013,136,3423,63,3391,59,N,0,23,66,8,21,13,17,9,27,13,12,2,6,19,25,72,7,16,12,19,10,26,13,11,4,6,17
2013,136,3402,62,3187,59,N,0,24,52,10,21,8,13,9,23,10,13,1,4,19,22,58,14,26,11,15,9,31,12,7,5,4,16
2013,136,3275,72,3121,67,N,0,28,65,6,15,15,21,11,22,17,12,4,5,17,24,53,11,21,10,14,10,25,16,8,9,3,19
2013,136,3311,70,3330,68,N,0,26,55,8,20,10,14,7,26,13,12,8,5,18,29,54,3,8,12,17,10,24,15,7,7,7,15
2013,138,3291,63,3311,58,N,0,24,50,8,17,10,15,6,27,12,15,7,5,25,22,62,7,21,6,11,5,17,14,11,6,5,17
2013,138,3275,64,3357,63,N,0,30,68,9,23,14,20,7,30,14,11,6,5,15,27,52,9,21,15,20,16,24,13,12,5,2,21
2013,138,3385,56,3402,54,N,0,18,66,4,12,12,16,9,26,9,9,3,2,13,19,62,11,29,20,25,7,27,9,9,4,2,15
2013,138,3423,62,3265,59,N,0,24,50,6,16,15,20,5,26,13,13,5,3,15,23,59,7,22,12,17,5,30,13,9,6,6,20
2013,140,3291,66,3423,62,N,0,26,56,8,19,16,20,9,23,17,12,5,4,22,24,69,7,19,15,18,7,19,15,17,6,3,18
2013,140,3385,67,3275,58,N,0,28,60,8,23,18,26,15,23,13,15,8,1,17,26,56,4,10,7,9,15,31,13,13,7,4,18
2013,142,3291,61,3385,56,N,0,24,69,8,20,8,14,13,24,11,15,6,3,20,23,59,9,19,12,19,11,16,10,10,8,2,13
2013,136,3367,60,3245,54,N,0,24,57,16,34,11,15,10,21,18,11,5,2,17,19,67,10,24,17,23,11,25,11,15,5,1,14
2013,136,3143,74,3256,65,N,0,25,54,7,17,15,20,14,24,15,8,6,4,23,23,54,8,17,14,19,10,24,8,12,6,2,20
2013,136,3203,54,3331,51,N,0,18,58,6,19,10,14,6,24,11,15,7,6,18,20,57,7,18,12,18,5,29,12,14,5,2,16
2013,136,3339,70,3149,49,N,0,24,52,10,18,16,18,12,27,12,13,10,2,19,22,61,6,15,11,14,12,19,12,14,7,3,15
2013,136,3356,63,3175,58,N,0,24,67,9,22,17,21,14,24,14,13,1,5,21,25,60,7,17,20,27,5,23,11,14,7,3,20
2013,136,3266,62,3110,56,N,0,22,60,6,17,8,13,9,29,12,5,6,3,13,26,55,9,19,8,10,8,27,14,9,5,1,19
2013,136,3448,67,3361,62,N,0,27,62,7,20,17,21,14,15,12,9,5,3,16,24,59,6,19,8,13,11,28,13,14,5,3,16
2013,136,3322,67,3447,58,N,0,29,58,9,18,13,18,6,27,15,13,5,3,17,24,56,8,19,17,22,13,23,11,16,5,5,22
2013,138,3367,65,3322,64,N,0,27,53,7,17,16,21,10,26,12,10,6,3,15,28,47,9,19,6,8,9,22,13,12,3,5,20
2013,138,3448,70,3143,62,N,0,30,58,9,19,9,13,12,28,15,12,5,4,22,25,68,6,17,17,21,16,28,15,19,3,5,19
2013,138,3266,62,3203,59,N,0,27,64,9,25,16,23,10,23,21,14,5,4,16,24,60,7,16,18,23,8,25,10,10,8,2,18
2013,138,3339,72,3356,66,N,0,29,69,7,17,13,17,6,15,15,14,6,4,20,24,56,12,24,6,8,9,21,15,14,2,2,24
2013,140,3367,54,3339,51,N,0,18,64,10,23,13,18,11,20,7,13,6,3,15,19,61,14,26,11,12,10,22,10,8,7,4,22
2013,140,3266,62,3448,61,N,0,26,76,7,14,10,13,10,27,16,16,5,4,13,27,62,10,25,7,12,8,25,15,14,8,7,18
2013,142,3266,56,3367,47,N,0,24,61,9,20,12,18,11,21,14,14,4,2,14,21,61,8,21,15,21,10,25,11,15,6,5,17
2013,146,3302,63,3191,62,N,0,22,59,8,17,0,4,6,26,11,15,5,4,23,22,51,8,18,11,15,7,26,9,14,5,3,19
2013,146,3291,66,3266,55,N,0,26,58,7,18,13,15,8,21,11,14,11,4,18,24,54,8,22,13,20,15,24,15,16,4,2,20
2013,148,3302,67,3291,63,N,0,29,62,10,24,8,10,7,32,18,19,4,4,21,25,57,10,24,10,15,11,28,16,14,7,3,17
2014,136,3111,56,3253,55,N,0,24,66,9,20,11,16,8,31,9,10,9,3,20,20,61,8,21,10,14,5,27,10,12,6,3,18
2014,136,3256,64,3274,62,N,0,26,63,11,26,8,10,13,19,13,14,7,2,19,24,67,6,9,14,19,12,25,12,14,9,2,14
2014,136,3340,61,3187,53,N,0,24,54,14,28,15,20,10,30,9,13,4,5,15,23,66,9,16,9,12,13,25,13,11,6,4,15
2014,136,3423,71,3457,65,N,0,26,56,7,21,11,16,12,24,17,14,5,6,18,27,67,10,21,8,12,9,23,12,13,7,0,12
2014,136,3181,63,3232,58,N,0,25,59,10,17,13,17,10,25,14,14,7,4,22,27,53,5,14,12,17,16,25,13,7,2,6,18
2014,136,3316,67,3447,60,N,0,26,68,7,22,12,20,15,25,11,16,5,3,17,18,61,11,22,13,18,8,30,9,14,7,5,21
2014,136,3227,55,3324,54,N,0,23,69,10,23,17,22,11,21,14,12,5,3,21,19,57,10,18,11,16,10,31,8,15,5,2,19
2014,136,3295,75,3331,69,N,0,26,63,10,22,13,19,7,19,13,13,4,8,12,29,50,7,23,11,14,12,33,13,18,7,3,19
2014,138,3111,62,3295,55,N,0,25,53,9,21,12,16,6,27,13,11,6,4,18,21,57,7,19,11,15,11,30,7,15,4,8,24
2014,138,3227,60,3256,51,N,0,25,62,8,20,18,24,12,18,12,15,6,4,19,21,63,12,26,15,22,9,29,10,9,5,2,14
2014,138,3316,65,3340,64,N,0,27,52,9,24,14,20,4,19,17,7,5,8,17,23,53,6,16,13,18,3,24,14,13,7,4,17
2014,138,3423,51,3181,48,N,0,21,57,9,24,16,22,13,26,12,8,7,2,22,16,69,14,25,12,16,11,29,10,11,4,3,19
2014,140,3423,61,3111,57,N,0,25,57,11,21,12,17,15,23,15,11,5,2,14,22,65,7,19,15,19,7,30,12,14,5,1,17
2014,140,3316,71,3227,65,N,0,30,69,12,29,9,13,6,21,15,12,3,8,22,22,67,10,20,13,18,8,25,14,14,4,3,17
2014,142,3316,52,3423,49,N,0,18,57,9,23,10,13,6,23,6,12,3,3,15,18,65,9,23,9,15,13,26,10,14,2,2,19
2014,136,3258,64,3391,61,N,0,27,46,14,28,10,14,10,24,12,16,2,4,17,24,59,6,14,14,18,8,25,11,10,6,2,20
2014,136,3169,58,3134,55,N,0,18,64,8,21,16,19,6,26,7,9,4,6,25,22,69,10,21,12,17,11,17,11,15,4,4,15
2014,136,3426,80,3320,74,N,0,33,62,12,27,15,22,12,30,14,13,6,3,10,27,52,12,22,14,19,6,27,15,11,6,3,13
2014,136,3357,63,3146,56,N,0,26,61,7,18,12,16,15,27,16,9,6,5,10,20,53,7,15,14,18,7,21,12,10,4,4,18
2014,136,3433,60,3409,54,N,0,24,57,6,15,11,15,12,22,13,19,6,6,26,22,50,8,23,9,12,14,26,13,13,5,4,18
2014,136,3178,67,3425,64,N,0,25,71,7,20,16,20,11,29,10,11,4,4,18,26,49,2,12,14,20,11,23,11,10,4,0,15
2014,136,3327,73,3288,56,N,0,30,67,10,18,13,19,5,27,13,13,5,4,16,24,61,5,19,12,18,11,29,9,18,7,2,27
2014,136,3291,62,3204,54,N,0,24,63,9,19,9,13,7,29,16,16,5,4,21,24,60,7,19,11,14,14,22,9,16,7,2,16
2014,138,3258,65,3291,58,N,0,27,69,7,17,15,20,11,25,13,15,4,3,23,22,67,4,16,8,12,12,25,11,12,4,4,14
2014,138,3169,55,3327,49,N,0,17,43,6,13,11,16,10,26,9,13,7,3,15,17,55,12,21,13,17,12,28,8,10,7,5,19
2014,138,3426,76,3178,67,N,0,27,64,7,19,12,17,15,23,15,13,3,2,19,28,53,7,21,13,19,8,20,9,11,5,5,20
2014,138,3357,56,3433,55,N,0,19,63,7,18,12,18,12,22,9,9,6,1,16,20,63,7,17,10,13,11,28,11,9,4,2,22
2014,140,3357,60,3258,57,N,0,21,58,8,21,8,10,10,29,11,14,5,4,15,23,55,8,17,11,16,16,24,13,6,6,3,17
2014,140,3169,65,3426,56,N,0,25,49,3,11,16,22,11,22,15,13,4,7,16,21,53,10,22,13,18,6,27,13,13,5,3,16
2014,142,3357,77,3169,66,N,0,33,56,9,18,17,22,3,25,16,15,9,6,25,27,53,6,14,4,7,6,21,15,12,3,8,18
2014,136,3292,74,3302,67,N,0,30,60,11,25,6,12,13,30,16,12,5,0,13,22,56,5,13,17,22,13,21,15,9,7,3,19
2014,136,3367,59,3157,54,N,0,24,65,7,17,16,20,12,30,20,11,6,3,18,23,66,8,16,8,11,9,29,13,12,2,5,19
2014,136,3245,68,3356,67,N,0,27,59,11,22,16,20,7,26,14,11,8,5,22,27,60,6,14,14,18,6,25,17,8,5,2,22
2014,136,3399,63,3121,62,N,0,25,55,7,17,14,20,14,29,14,13,6,2,19,20,53,10,23,12,15,8,26,8,14,9,4,20
2014,136,3231,63,3467,62,N,0,23,64,4,15,13,19,11,30,13,14,3,2,13,26,61,10,22,18,23,11,30,12,9,6,3,15
2014,136,3238,53,3355,51,N,0,19,57,10,25,6,8,2,20,8,14,6,4,23,17,63,11,26,11,15,9,24,11,15,2,2,17
2014,136,3402,57,3170,52,N,0,20,58,5,15,7,11,13,19,10,13,5,4,15,21,68,10,20,14,19,12,27,10,15,7,7,20
2014,136,3384,65,3322,63,N,0,26,61,9,19,22,29,9,24,12,18,6,6,19,25,64,10,23,10,16,11,27,12,18,3,1,20
2014,138,3384,62,3292,61,N,0,26,58,11,21,8,12,12,24,14,12,5,7,18,22,59,9,19,18,23,11,21,14,11,3,5,18
2014,138,3402,57,3367,51,N,0,20,64,5,15,12,19,9,27,9,6,4,6,21,19,61,6,14,18,24,9,26,8,13,8,4,19
2014,138,3245,57,3238,56,N,0,23,57,10,23,15,19,9,29,13,17,4,3,18,23,62,6,18,15,17,3,23,12,14,4,3,16
2014,138,3231,58,3399,53,N,0,21,56,7,19,11,17,11,23,7,19,6,6,14,21,61,7,16,14,19,12,26,12,10,4,6,19
2014,140,3384,68,3231,51,N,0,28,54,11,22,12,16,15,16,15,8,4,4,15,21,63,6,19,13,18,11,24,11,14,5,5,12
2014,140,3245,64,3402,56,N,0,25,56,9,20,14,18,9,29,16,10,6,4,18,23,60,9,24,14,18,10,22,10,12,6,4,12
2014,142,3384,72,3245,60,N,0,30,58,7,14,13,18,4,21,13,20,5,5,17,23,49,11,21,8,14,12,23,9,12,5,5,20
2014,136,3416,64,3191,62,N,0,26,63,6,14,11,16,5,30,15,10,7,5,21,26,61,9,24,14,19,11,29,17,10,3,6,21
2014,136,3436,65,3325,58,N,0,27,59,5,13,13,18,8,20,14,9,6,6,15,21,58,8,22,11,14,11,19,10,16,8,5,16
2014,136,3217,70,3429,66,N,0,30,56,5,14,18,25,7,32,18,10,5,4,18,28,68,7,16,9,13,8,21,17,13,3,2,21
2014,136,3445,69,3275,62,N,0,25,61,10,17,15,20,10,25,11,10,5,9,20,22,60,8,20,19,25,10,30,13,12,5,6,17
2014,136,3203,67,3352,61,N,0,23,55,7,20,16,21,10,32,9,11,5,4,15,20,65,7,15,18,23,7,34,13,9,9,2,14
2014,136,3339,73,3393,55,N,0,26,66,10,18,16,19,8,26,14,11,4,2,20,21,44,6,16,11,14,8,29,13,13,5,3,16
2014,136,3260,67,3210,52,N,0,29,57,13,19,15,19,9,23,16,11,6,3,23,20,62,7,17,12,20,8,25,11,13,4,3,13
2014,136,3473,74,3373,64,N,0,30,49,15,28,8,11,10,24,14,11,8,1,22,28,60,7,22,8,13,3,25,14,15,3,6,21
2014,138,3416,67,3473,66,N,0,28,62,7,21,17,23,15,30,11,10,5,3,18,27,65,10,19,16,18,11,27,13,13,3,3,19
2014,138,3436,57,3260,48,N,0,22,52,6,19,11,17,9,22,10,19,6,3,21,19,70,8,15,12,17,10,31,8,18,5,2,19
2014,138,3217,52,3339,49,N,0,17,61,7,17,17,22,12,29,9,13,1,4,20,19,59,12,25,11,15,12,20,8,13,7,4,11
2014,138,3445,76,3203,61,N,0,28,62,8,13,9,13,6,27,15,15,5,6,18,22,48,10,20,13,18,11,24,9,14,4,1,23
2014,140,3445,73,3416,66,N,0,31,68,9,20,12,17,12,20,15,13,7,5,15,27,67,5,12,19,24,15,24,12,10,6,4,13
2014,140,3217,60,3436,51,N,0,27,57,11,23,13,20,3,20,16,11,4,1,17,20,66,9,21,10,12,11,15,8,16,6,7,16
2014,142,3445,74,3217,60,N,0,29,59,8,17,12,15,9,23,16,13,6,1,17,22,49,6,17,18,24,14,23,16,18,2,6,16
2014,146,3357,69,3316,63,N,0,28,60,10,23,16,20,11,26,17,14,4,4,19,27,52,4,12,15,22,13,27,12,13,6,5,14
2014,146,3384,72,3445,68,N,0,26,63,8,16,14,17,12,26,12,15,5,5,13,27,61,11,23,16,21,9,23,9,6,5,8,20
2014,148,3357,65,3384,56,N,0,27,44,11,21,11,16,12,29,15,13,5,5,17,18,61,10,22,9,12,13,24,9,9,4,5,21
2015,136,3327,72,3207,65,N,0,27,60,8,18,12,17,16,28,14,12,4,4,18,27,57,7,18,16,22,9,20,11,13,5,6,15
2015,136,3245,70,3266,66,N,0,27,58,7,18,17,22,9,31,14,8,4,7,17,22,74,9,25,17,24,10,22,12,13,6,6,14
2015,136,3320,62,3118,59,N,0,26,63,6,16,15,19,8,24,15,16,4,0,14,23,64,6,21,15,21,12,22,15,15,8,4,13
2015,136,3275,66,3416,62,N,0,26,55,10,27,8,13,12,27,10,11,5,2,23,25,59,8,20,17,21,5,28,12,7,7,4,14
2015,136,3302,60,3256,56,N,0,28,64,10,20,11,15,12,24,14,12,6,1,21,27,62,7,18,16,21,8,29,17,13,8,4,15
2015,136,3402,62,3161,55,N,0,24,57,11,22,12,17,10,27,15,15,6,3,18,18,66,9,24,17,25,11,23,11,14,7,5,8
2015,136,3134,72,3325,63,N,0,21,55,8,18,7,11,12,10,12,12,5,3,15,26,60,8,19,14,19,13,24,15,17,6,3,16
2015,136,3277,59,3258,51,N,0,23,70,6,18,12,20,8,22,15,13,6,5,15,21,56,7,19,8,11,10,33,11,13,3,6,17
2015,138,3327,80,3277,66,N,0,30,61,9,17,19,24,3,21,15,9,5,3,19,25,62,5,16,11,20,18,26,13,12,3,1,18
2015,138,3245,58,3134,55,N,0,22,55,9,20,15,20,11,26,9,12,3,3,18,20,58,12,20,12,17,11,29,12,15,7,4,19
2015,138,3402,60,3320,52,N,0,21,54,9,25,10,14,7,33,11,17,6,2,20,19,57,7,17,8,10,11,27,10,16,8,4,18
2015,138,3302,70,3275,69,N,0,29,60,10,21,13,17,6,19,15,14,9,0,12,30,56,9,17,11,15,8,22,13,12,5,5,15
2015,140,3302,61,3327,56,N,0,24,61,8,17,13,17,6,20,13,14,7,6,18,21,55,8,19,14,18,3,27,10,14,9,0,25
2015,140,3245,64,3402,58,N,0,23,70,6,13,16,19,5,24,13,10,7,0,17,20,64,7,17,15,21,10,24,12,7,7,2,20
2015,142,3302,54,3245,53,N,0,20,63,7,16,10,15,11,27,13,14,4,4,16,20,55,10,19,12,15,8,21,15,15,5,1,16
2015,136,3473,68,3260,60,N,0,27,60,8,15,13,17,5,24,14,12,9,4,18,20,63,12,20,16,22,9,31,11,11,5,4,23
2015,136,3157,60,3217,57,N,0,23,55,7,19,15,20,14,21,11,11,9,2,17,25,65,10,29,8,12,14,25,14,7,5,6,20
2015,136,3384,70,3295,60,N,0,25,43,10,20,12,16,10,18,11,13,3,3,21,23,59,8,23,13,19,8,25,11,12,6,4,20
2015,136,3433,57,3274,50,N,0,17,42,11,20,21,28,10,25,13,13,5,3,13,19,57,11,23,20,25,8,25,11,12,5,4,17
2015,136,3265,60,3204,57,N,0,23,65,7,17,17,22,14,25,8,15,5,3,16,22,60,11,25,16,20,8,31,12,14,7,6,20
2015,136,3457,65,3175,59,N,0,29,71,5,15,10,14,9,23,15,9,8,3,17,22,52,8,20,15,18,18,23,13,13,8,1,17
2015,136,3337,63,3181,60,N,0,24,59,7,16,9,15,19,22,13,12,6,4,14,21,58,14,28,12,17,14,13,14,19,7,1,23
2015,136,3330,65,3187,64,N,0,28,63,10,24,15,19,12,27,15,8,5,4,20,23,66,6,13,12,16,11,23,11,13,5,0,20
2015,138,3473,69,3330,63,N,0,29,60,9,19,10,14,10,25,12,15,6,5,20,22,71,8,21,14,20,11,28,10,14,7,3,18
2015,138,3337,60,3157,58,N,0,24,69,9,20,11,16,9,16,11,16,4,2,20,22,65,8,20,10,14,11,20,12,14,2,6,12
2015,138,3457,67,3384,64,N,0,29,58,11,23,15,17,11,17,18,10,12,5,13,29,56,5,13,17,20,12,29,12,10,6,5,17
2015,138,3265,58,3433,53,N,0,26,60,4,10,14,19,10,28,9,15,4,5,19,22,63,7,19,11,16,12,29,12,9,7,4,15
2015,140,3473,63,3265,51,N,0,26,55,9,16,7,11,7,25,18,12,7,2,17,20,66,9,20,17,24,5,15,10,17,4,6,16
2015,140,3457,60,3337,57,N,0,25,61,11,22,10,15,5,18,10,16,8,8,12,23,55,6,19,18,22,14,20,10,13,5,3,18
2015,142,3473,63,3457,62,N,0,27,55,9,20,9,12,15,19,12,18,8,2,18,25,66,6,18,13,16,9,22,13,9,8,3,22
2015,136,3244,56,3382,53,N,0,23,51,9,23,10,17,6,25,11,11,2,4,21,21,68,10,25,10,13,10,26,10,16,2,4,16
2015,136,3445,69,3170,64,N,0,25,60,6,16,14,19,14,20,14,18,5,2,16,26,62,10,21,13,17,11,29,12,14,5,2,18
2015,136,3191,69,3149,59,N,0,30,63,9,20,17,24,7,23,17,16,7,3,23,21,50,7,18,17,23,13,23,6,11,3,2,20
2015,136,3356,65,3391,55,N,0,25,61,12,22,9,11,11,28,14,14,4,3,19,20,59,7,17,14,21,7,33,11,13,4,1,17
2015,136,3409,75,3146,70,N,0,32,58,8,19,14,19,14,21,19,11,7,0,20,26,53,9,23,12,17,13,30,14,17,5,3,19
2015,136,3339,71,3210,60,N,0,29,66,10,20,17,23,11,22,13,12,1,7,14,17,64,11,24,17,25,9,25,8,13,6,3,20
2015,136,3324,72,3292,68,N,0,30,64,6,15,9,14,6,29,11,13,8,3,21,29,51,10,19,10,11,9,26,13,7,5,6,20
2015,136,3474,67,3453,58,N,0,29,52,7,16,17,22,17,28,16,13,7,4,18,20,68,7,14,8,12,4,30,9,10,2,1,16
2015,138,3474,67,3244,60,N,0,28,52,5,15,11,15,7,29,15,11,5,6,19,21,61,7,18,14,19,9,26,9,14,7,5,16
2015,138,3445,61,3324,55,N,0,24,54,12,22,18,21,14,35,18,12,6,0,19,18,53,2,9,9,15,11,25,11,10,6,5,13
2015,138,3191,58,3339,50,N,0,21,55,7,21,11,16,8,34,10,16,4,6,18,20,62,9,16,15,18,10,29,11,12,3,4,12
2015,138,3356,62,3409,61,N,0,24,55,8,17,10,14,15,21,12,10,8,3,18,24,57,7,15,11,14,9,24,10,12,2,5,13
2015,140,3356,65,3474,53,N,0,24,60,7,18,7,13,5,33,12,9,6,3,13,20,50,8,21,11,14,11,18,11,17,5,5,18
2015,140,3445,81,3191,67,N,0,32,64,15,25,14,18,9,23,16,9,7,0,17,27,63,8,21,14,19,6,17,13,8,5,5,21
2015,142,3356,56,3445,55,N,0,22,65,11,26,9,12,7,29,13,11,2,1,11,21,62,9,17,16,19,5,28,13,15,6,1,23
2015,136,3291,60,3456,50,N,0,28,58,10,22,8,12,7,21,12,13,4,3,19,21,63,8,20,5,9,11,15,12,16,5,3,17
2015,136,3322,72,3311,65,N,0,30,55,10,23,7,10,9,22,14,12,4,3,15,26,54,11,24,15,20,14,24,14,14,7,2,15
2015,136,3399,67,3355,64,N,0,29,55,9,21,6,12,10,17,17,14,9,3,20,28,58,7,19,13,19,8,31,18,12,5,3,15
2015,136,3169,68,3468,66,N,0,29,61,6,17,11,15,10,22,11,19,6,6,23,25,59,10,22,12,17,7,23,15,16,8,8,21
2015,136,3352,65,3467,64,N,0,24,60,7,20,16,21,10,20,14,12,8,4,10,24,64,6,17,12,16,9,31,13,12,6,4,24
2015,136,3434,59,3127,51,N,0,21,50,4,12,18,24,5,22,12,17,6,3,18,22,61,12,24,8,13,6,27,13,10,6,2,19
2015,136,3426,65,3121,63,N,0,28,70,9,18,16,22,5,20,17,13,5,3,15,21,61,8,20,17,23,9,22,10,13,4,5,23
2015,136,3342,61,3232,58,N,0,26,54,12,28,12,18,9,15,13,9,3,4,13,23,59,8,17,15,20,11,28,13,12,2,2,17
2015,138,3291,74,3342,61,N,0,27,55,5,14,13,18,7,18,14,12,5,3,19,22,53,6,17,10,13,9,23,13,17,5,4,15
2015,138,3322,66,3426,59,N,0,24,48,10,22,13,17,17,22,12,9,3,2,15,19,52,8,18,10,17,10,22,10,16,5,3,15
2015,138,3399,74,3434,67,N,0,28,69,10,22,15,20,11,25,18,16,3,4,17,23,60,7,20,9,15,13,27,13,8,4,4,13
2015,138,3352,70,3169,68,N,0,27,62,5,16,14,18,7,25,14,17,8,0,16,26,63,11,22,12,16,9,27,13,16,7,4,17
2015,140,3291,59,3352,57,N,0,24,57,6,14,11,13,11,25,13,12,5,2,15,21,70,10,19,12,15,15,20,11,12,3,5,13
2015,140,3399,61,3322,55,N,0,22,55,12,26,12,16,9,19,15,15,6,0,21,23,65,11,21,15,18,8,27,12,18,6,2,18
2015,142,3399,69,3291,64,N,0,27,58,7,17,10,14,8,21,10,15,5,10,22,24,59,4,12,12,17,7,23,13,9,6,2,14
2015,146,3302,65,3473,58,N,0,24,63,4,12,18,24,12,19,13,12,4,4,17,25,54,11,23,14,18,6,25,15,14,6,2,19
2015,146,3356,64,3399,55,N,0,27,62,7,15,6,9,10,23,17,12,6,5,19,21,64,6,13,17,21,5,26,8,10,7,3,15
2015,148,3302,73,3356,64,N,0,29,56,10,18,14,19,9,30,14,9,7,3,14,23,54,10,20,13,18,14,22,14,11,6,6,16
2016,136,3405,59,3356,58,N,0,25,51,7,20,12,17,7,20,12,14,5,2,16,23,44,12,25,7,10,11,30,12,16,8,4,12
2016,136,3274,74,3191,69,N,0,31,65,13,27,13,18,8,25,14,10,8,2,21,30,58,7,13,13,20,11,24,16,14,6,3,15
2016,136,3468,62,3448,53,N,0,26,63,9,22,13,18,9,26,16,14,6,4,22,21,54,9,21,11,17,11,21,7,17,6,2,18
2016,136,3417,56,3355,54,N,0,20,59,9,22,11,16,10,28,13,10,3,4,14,20,48,6,16,10,12,15,22,11,15,6,4,16
2016,136,3391,60,3429,52,N,0,27,44,10,24,21,28,12,28,13,14,8,4,22,20,74,8,19,10,13,12,32,12,10,5,3,23
2016,136,3275,56,3170,47,N,0,26,53,9,20,18,22,8,29,16,7,3,7,12,19,60,10,21,8,13,12,24,9,12,6,5,18
2016,136,3181,72,3330,68,N,0,30,62,13,27,13,17,10,21,16,8,4,4,18,24,62,11,21,14,20,9,21,15,15,7,0,17
2016,136,3436,61,3121,59,N,0,21,60,8,18,11,16,5,24,13,11,7,5,14,25,66,11,24,11,15,5,29,12,11,5,6,19
